0 -0.24074073135852814 -0.0024691373109817505 -0.18641974031925201 0.25432097911834717 -0.17037037014961243 0.8012345433235168 -0.15802468359470367 0.5913580060005188
158 -0.24074073135852814 -0.0024691373109817505 -0.18641974031925201 0.25432097911834717 -0.17037037014961243 0.8012345433235168 -0.15802468359470367 0.5913580060005188
160 -0.3055555522441864 -0.0046296268701553345 -0.21296295523643494 0.2537037134170532 -0.22777776420116425 0.8129629492759705 -0.18333332240581512 0.5944444537162781
161 -0.3305555582046509 -0.023148134350776672 -0.21574074029922485 0.2537037134170532 -0.24629628658294678 0.8185185194015503 -0.18611110746860504 0.595370352268219
162 -0.3166666626930237 -0.008333325386047363 -0.18981480598449707 0.25462961196899414 -0.2361111044883728 0.8129629492759705 -0.16018517315387726 0.5916666388511658
163 -0.2944444417953491 -0.013888880610466003 -0.15462961792945862 0.25740739703178406 -0.21574074029922485 0.8120370507240295 -0.12777777016162872 0.5916666388511658
164 -0.29722219705581665 -0.01666666567325592 -0.138671875 0.2629629373550415 -0.21944443881511688 0.8129629492759705 -0.1142578125 0.5879629850387573
165 -0.3055555522441864 -0.021296292543411255 -0.12870369851589203 0.2638888955116272 -0.22592592239379883 0.8129629492759705 -0.10462962090969086 0.5879629850387573
166 -0.3185185194015503 -0.02222222089767456 -0.1259259134531021 0.2617284059524536 -0.2382715940475464 0.8123456835746765 -0.09999999403953552 0.5864197611808777
167 -0.33606046438217163 -0.028931565582752228 -0.12268517166376114 0.2637345790863037 -0.2529320865869522 0.8163580298423767 -0.0972222164273262 0.5853395164012909
168 -0.35360240936279297 -0.035640910267829895 -0.11944442987442017 0.2657407522201538 -0.26759257912635803 0.8203703761100769 -0.09444443881511688 0.5842592716217041
169 -0.36851853132247925 -0.036111101508140564 -0.11481480300426483 0.2648147940635681 -0.2805555462837219 0.8231481313705444 -0.09259258210659027 0.5861110687255859
170 -0.3759765625 -0.037187013775110245 -0.10648147761821747 0.26759257912635803 -0.2888888716697693 0.8231481313705444 -0.08425925672054291 0.5861110687255859
171 -0.38425925374031067 -0.037962958216667175 -0.09609053035577138 0.26810698707898456 -0.2935185134410858 0.8222222328186035 -0.07510287563006084 0.5849793950716654
173 -0.39259257912635803 -0.03950616717338562 -0.07530863583087921 0.26913580298423767 -0.30123454332351685 0.8209876418113708 -0.05679011344909668 0.5827160477638245
174 -0.37962961196899414 -0.03333333134651184 -0.05648148059844971 0.2731481194496155 -0.2916666567325592 0.8222222328186035 -0.036111101508140564 0.5805555582046509
